,eventimage,eventtitle,placename,cityname,eventstartdate,eventDescripton
459,https://images.discotech.me/venue_template/f1f5ee87-84a8-426c-a0e7-b9f1df3fa5f9.jpg?auto=format%2Ccompress,Las Vegas Pool Crawl,Las Vegas Pool Crawl,Las Vegas,"Friday, August 19, 2022 11:30 AM","Event Details
Pool tour
11:30am- Check in at Go Pool at The Flamingo
2nd Pool- To be announced
3rd Pool- Elia Beach club at The Virgin hotel
You will arrive at the last pool between 2:30-3 pm. The tour ends at the last pool.
Package Includes:
Admission to 3 pool parties
Party bus transportation to the pools
Complimentary drinks and waters
Party hosts"
460,https://images.discotech.me/venue_template/None/41cd2778-e40e-4138-b1c7-538101383e76.jpg?auto=format%2Ccompress,Sapphire Pool Fridays,Sapphire Pool,Las Vegas,"Friday, August 19, 2022 12:00 PM",
461,https://images.discotech.me/events/37201963/2d18b0ea-3f18-4154-9758-a9da860aa006.jpeg?auto=format%2Ccompress,Spider,Elia Beach Club,Las Vegas,"Friday, August 19, 2022 12:00 PM","Tickets
Use promo code DISCO to save $5 on your ticket purchase!
View Tickets"
462,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Fridays,Legacy Club,Las Vegas,"Friday, August 19, 2022 2:00 PM",
463,https://images.discotech.me/events/None/56cd6a60-2ac8-484d-b0c9-1c0ba09fc91f.png?auto=format%2Ccompress,Candlelight: The Best of Hans Zimmer,Las Vegas Concerts & Events,Las Vegas,"Friday, August 19, 2022 6:00 PM","Event Details
⭐ Candlelight concerts bring the magic of a live, multi-sensory musical experience to awe-inspiring locations like never seen before in Las Vegas. Get your tickets now to discover the music of Hans Zimmer at The Industrial under the gentle glow of candlelight.
General Info
📍 Venue: The INDUSTRIAL Las Vegas
📅 Date and times: August 19 at 6:00 p.m. and 8:30 p.m. (select during purchase)
⏳ Duration: 65 minutes (doors open 45 mins prior to the start time and late entry is not permitted)
👤 Age requirement: 8 years old or older. Anyone under the age of 16 must be accompanied by an adult
♿ Accessibility: this venue is wheelchair accessible
❓ View the FAQs for this event here
✔️ Safety measures will be in place throughout the experience
🪑 Seating is assigned on a first come first served basis in each zone
🕯️ If you would like to book a private concert, please click here
Program
Time from Inception
This Land from The Lion King
Zooster’s Breakout from Madagascar
Honor from The Pacific
Tennessee from Pearl Harbor
A Dark Knight from The Dark Knight
Man of Steel Suite
Wonder Woman Suite
Gladiator Suite
Cornfield Chase from Interstellar
Discombobulate from Sherlock Holmes
Pirates of the Caribbean Suite
Performers
Listeso String Quartet"
464,https://images.discotech.me/events/37237140/6e29dfee-7060-4aba-b812-c7e56b596b09.jpg?auto=format%2Ccompress,Whole Lotta Rosies With Hot 4 Teacher And Black Sabbatha,House of Blues,Las Vegas,"Friday, August 19, 2022 7:00 PM",
465,https://images.discotech.me/events/37217613/0a1e5fc2-4e22-4a93-9bb5-ad6107e7a241.jpg?auto=format%2Ccompress,Zoso: the Ultimate Led Zeppelin Experience,Brooklyn Bowl,Las Vegas,"Friday, August 19, 2022 7:30 PM",
466,https://images.discotech.me/events/None/e0876f85-bd53-4ca9-b1d0-50258387d181.jpg?auto=format%2Ccompress,John Legend - Love In Las Vegas,Zappos Theater,Las Vegas,"Friday, August 19, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
467,https://images.discotech.me/events/37098504/10854a62-c254-4161-be14-371aa0fd536a.jpg?auto=format%2Ccompress,Lionel Richie - Back to Las Vegas!,Encore Theater at Wynn,Las Vegas,"Friday, August 19, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
468,https://images.discotech.me/events/37179444/22337573-2be3-4dec-a254-e9e920d2cb82.jpg?auto=format%2Ccompress,Nathaniel Rateliff & The Night Sweats,The Theater at Virgin Hotels,Las Vegas,"Friday, August 19, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
469,https://images.discotech.me/events/37193433/29c87dc3-1193-4dca-a19e-0ee7cc2f625e.jpg?auto=format%2Ccompress,An Evening with Silk Sonic,Park Theater at Park MGM,Las Vegas,"Friday, August 19, 2022 9:00 PM","Artists
Bruno Mars
Pop, Rock, R&B
14 Upcoming Events
Anderson .Paak
Rap / Hip-Hop
10 Upcoming Events
Silk Sonic
R&B
9 Upcoming Events"
470,https://images.discotech.me/events/37220947/e1b4c2b3-907e-48b0-860a-e5216686d2a6.jpg?auto=format%2Ccompress,Mindchatter,AREA15,Las Vegas,"Friday, August 19, 2022 9:00 PM","Event Details
Vibe to the voices dancing inside your head as emerging singer, songwriter, and producer, Mindchatter takes over the Portal with a visually stimulating live performance on Friday, August 19.
EVENT DETAILS & RESTRICTIONS
Doors open at 8:30 PM.
Must be 18+ with a valid ID or driver’s license to enter.
Must be 21+ to consume alcohol."
471,https://images.discotech.me/venue_template/1891/e32f87bc-aefb-481e-91b4-19d63ca47b40.png?auto=format%2Ccompress,Nightclub Tour,Las Vegas Club Crawl,Las Vegas,"Friday, August 19, 2022 9:00 PM","Event Details
Join us on a club crawl and visit 3 nightclubs in one night. The party bus will take you to all three nightclubs.
- SCHEDULE IS SUBJECT TO CHANGE
- Thursday, Friday, and Saturday tours all start at the same location.
- 9:00-9:30pm- Check in at Blondies in the Planet Hollywood hotelPackage includes: party bus transportation to all the nightclubs, complimentary drinks on the party bus, admission to 3 nightclubs, expedited entry and your hosts for the evening.
Clubs will be 3 out of the following clubs:
- -Hakkasan nightclub
- -Jewel Nightclub
- -Marquee nightclub
- -Tao nightclub
- -Foundation Room
- - On The Record The last club is where we end the club crawl
-Must have valid ID and be in proper dress code
-Any cancellations must be made 72 hours before your scheduled club crawl and will incur a $15 cancellation fee per ticket."
472,https://d3nxoulyw7bc8u.cloudfront.net/venue_template/3828/a66eea6d-2f44-45ec-98ee-749b22dc5bd4.jpg,Fridays,Foundation Room,Las Vegas,"Friday, August 19, 2022 9:30 PM","Bottle Service
Bottle Menu Floor Plan Unavailable
Table Reservations close at 7:30 pm
Inside Table
6 GUESTS | $500.00 MIN
Table for 6 located indoors.
Outside Table
6 GUESTS | $500.00 MIN
Table for 6 located outdoors.
Inside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located indoors.
Outside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located outdoors."
473,https://images.discotech.me/events/37164034/aa71eb9a-7d28-47fd-a7bf-e6413c46bc16.jpg?auto=format%2Ccompress,Chateau Rooftop Fridays,Chateau,Las Vegas,"Friday, August 19, 2022 10:00 PM",
474,https://images.discotech.me/events/37198951/2cd256f0-269d-41fd-a805-9dcc6c5d7da9.jpeg?auto=format%2Ccompress,French Montana,Drai's Nightclub,Las Vegas,"Friday, August 19, 2022 10:00 PM","Tickets
Use promo code DISCO to save 10% on your ticket purchase! Promo code only valid for certain events.
View Tickets"
475,https://images.discotech.me/venue/None/334b8a86-932e-46bc-9fce-dab73ff5737c.jpg?auto=format%2Ccompress,Party Bus Rental,Las Vegas Party Bus,Las Vegas,"Friday, August 19, 2022 10:00 PM","Event Details
Las Vegas transportation services offered in this limousine type include:
Point to point services:
Single stop trips made easy and convenient, as our service can drop you off and pick you up later on.
Dedicated chauffeur services:
Have the convenience of a dedicated Chauffeur for several hours or for the day as your agenda can change from one moment to the next.
Disclaimer:
* Hourly rates do not include driver gratuity, Nevada excise tax, fees or applicable fuel surcharges.
* Fuel surcharges are subject to change.
* This party bus requires a minimum 2-hour booking.
† Complimentary champagne requires a minimum of 2-hour booking."
476,https://images.discotech.me/events/37151971/f880fd0b-569d-4c4b-a77a-8ecb392629b5.jpg?auto=format%2Ccompress,Above & Beyond,Marquee Nightclub,Las Vegas,"Friday, August 19, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
477,https://images.discotech.me/events/37179376/e8221ce3-c575-4260-91a2-7ed702e0fcc9.jpg?auto=format%2Ccompress,Brody Jenner + Devin Lucien,Tao,Las Vegas,"Friday, August 19, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
478,https://images.discotech.me/events/37168757/607c86ee-64c2-46fb-a4e4-43170275c332.jpeg?auto=format%2Ccompress,Deux Twins,EBC at Night,Las Vegas,"Friday, August 19, 2022 10:30 PM","Tickets
Use promo code DISCO to get a discount on your tickets!
View Tickets"
479,https://images.discotech.me/events/37168857/97628e71-87e0-43d4-90c6-c4c5e54c7712.jpeg?auto=format%2Ccompress,Diplo,XS Nightclub,Las Vegas,"Friday, August 19, 2022 10:30 PM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8:30 pm
Pool Deck / Lawn
6 GUESTS | $1,500.00 MIN
No Specific Location
6 GUESTS | $1,500.00 MIN
4 Top Table
4 GUESTS | $2,000.00 MIN
Tables 300-304, 400-407. Small table located indoors near outdoor area. 20% deposit required to secure your reservation.
Lower Cabana
10 GUESTS | $2,500.00 MIN
Cabanas 5-12. Cabana located on 1st floor of outdoor patio. 20% deposit required to secure your reservation.
Back Wall
6 GUESTS | $3,000.00 MIN
Tables 100-170, 200-260. Indoor VIP Booth located on the back wall. 20% deposit required to secure your reservation.
Small Side Stage Patio
4 GUESTS | $3,000.00 MIN
Poolside Section
10 GUESTS | $3,500.00 MIN
Tables 727-728, 822-823. Daybed located at edge of pool with clear central view of stage. 20% deposit required to secure your reservation.
3rd Tier Section
8 GUESTS | $4,000.00 MIN
Tables 300-370, 400-470. Indoor table located between back wall table and dance floor tables. 20% deposit required to secure your reservation.
Large Side Stage Patio
8 GUESTS | $6,000.00 MIN
Platform Section
12 GUESTS | $6,000.00 MIN
Large 3rd Tier Section
12 GUESTS | $7,000.00 MIN
Tables 380, 390, 480, 490. Indoor table located between back wall table and dance floor tables. 20% deposit required to secure your reservation.
Upper Dance Floor
12 GUESTS | $8,000.00 MIN
Tables 540-560, 640-660. Large elevated tables located right behind DF Tables. 20% deposit required to secure your reservation.
Premium Section
15 GUESTS | $8,000.00 MIN
Lower Dance Floor
12 GUESTS | $10,000.00 MIN
Tables 500-530, 600-630. Table located on the dance floor. 20% deposit required to secure your reservation.
Small Stage
8 GUESTS | $10,000.00 MIN
Owner's Table
15 GUESTS | $15,000.00 MIN
Tables 530, 570, 630, 670. Best table in the club with views of the DJ and dancefloor. 20% deposit required to secure your reservation."
480,https://images.discotech.me/events/37175424/124f7037-ec2b-4bfe-a759-d97c441be2f0.jpg?auto=format%2Ccompress,DJ Shift,Light,Las Vegas,"Friday, August 19, 2022 10:30 PM","Tickets
Use promo code DISCO to save $2 on your ticket purchase!
View Tickets"
481,https://images.discotech.me/events/37164949/32fbeeb3-0566-4b4b-bba1-f51350ac126f.png?auto=format%2Ccompress,DJ Snake,Zouk,Las Vegas,"Friday, August 19, 2022 10:30 PM","Tickets
Use promo code DISCO to get a 10% discount off your tickets!
View Tickets"
482,https://images.discotech.me/venue_template/None/40e624d5-1331-49b0-ac54-3e5478e52b45.png?auto=format%2Ccompress,Latin Fridays,Embassy,Las Vegas,"Friday, August 19, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Upstairs Table
6 GUESTS | $300.00 MIN
Table located upstairs.
Downstairs Table
6 GUESTS | $600.00 MIN
Main room downstairs table.
Dance Floor Table
10 GUESTS | $900.00 MIN
Table located on the first floor dance floor.
Downstairs Table (Large)
15 GUESTS | $1,000.00 MIN
Large main room downstairs table.
Dance Floor Table (Large)
15 GUESTS | $1,200.00 MIN
Large table located on the first floor dance floor."
483,https://images.discotech.me/events/37159914/fa970266-e234-40ee-a50a-45c0e534702f.jpg?auto=format%2Ccompress,M.o.s,Jewel,Las Vegas,"Friday, August 19, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
484,https://images.discotech.me/events/37194518/8337fafb-34bd-4316-b736-d09d19d02842.jpg?auto=format%2Ccompress,Martin Garrix w/ Justin Mylo,Omnia,Las Vegas,"Friday, August 19, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Terrace Strip View
6 GUESTS | $2,000.00 MIN
Heart 2nd Tier
8 GUESTS | $3,000.00 MIN
Terrace Cabana
8 GUESTS | $3,000.00 MIN
Heart Dance Floor
10 GUESTS | $4,000.00 MIN
Terrace 2nd Tier
8 GUESTS | $4,000.00 MIN
Main Room Balcony Small
10 GUESTS | $7,000.00 MIN
Small Balcony Table
Main Room 3rd Tier
10 GUESTS | $8,000.00 MIN
3rd Tier Main Room Table
Main Room Balcony Large
12 GUESTS | $8,000.00 MIN
Large Balcony Table
Main Room 2nd Tier
12 GUESTS | $10,000.00 MIN
2nd Tier Main Room Table
Main Room Upper Dance Floor
15 GUESTS | $12,500.00 MIN
Main Room Upper Dance floor Table
Main Room Dance Floor
15 GUESTS | $17,500.00 MIN
Main Room Dance Floor Table"
485,https://images.discotech.me/events/37194539/b22825d8-b619-4c89-ab60-2e743849eda0.jpg?auto=format%2Ccompress,Mustard - Custom Made Fridays,Hakkasan,Las Vegas,"Friday, August 19, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
486,https://images.discotech.me/events/37199062/51729384-ff66-4bbd-8c8a-ad363a73b8d4.jpeg?auto=format%2Ccompress,Otr Fridays,On the Record,Las Vegas,"Friday, August 19, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
487,https://images.discotech.me/events/37234260/c9f8cce0-7e91-44fd-9866-d8d9c8ba39d9.jpeg?auto=format%2Ccompress,Drai's After Hours,Drai's After Hours,Las Vegas,"Friday, August 19, 2022 11:00 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 9 pm
Banquette table
4 GUESTS | $600.00 MIN
Banquette table
5 GUESTS | $1,000.00 MIN
Stage Banquette
5 GUESTS | $1,000.00 MIN
Owners Booth
7 GUESTS | $1,300.00 MIN
Dance floor Booth
10 GUESTS | $1,500.00 MIN
Large VIP booth
10 GUESTS | $1,500.00 MIN
Large Dance Floor Booth
12 GUESTS | $2,000.00 MIN
Small VIP booth
7 GUESTS | $2,000.00 MIN
Dance Floor
10 GUESTS | $2,000.00 MIN
DJ Dance floor
15 GUESTS | $3,000.00 MIN"
488,https://images.discotech.me/venue_template/4726/313e19dd-9894-48fc-91fb-55d6b8edf840.jpg?auto=format%2Ccompress,Friday Night (Saturday Morning) Afterhours,Club Ego,Las Vegas,"Saturday, August 20, 2022 2:00 AM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 10 pm
Tables 11 - 12
5 GUESTS | $400.00 MIN
Tables 1 - 8
6 GUESTS | $500.00 MIN
Tables 9 - 10
8 GUESTS | $600.00 MIN"
489,https://images.discotech.me/events/None/4347482a-dff8-445c-9001-9b500f45a674.png?auto=format%2Ccompress,Weekends at Circa Stadium Swim,Stadium Swim,Las Vegas,"Saturday, August 20, 2022 9:00 AM","Tickets
Tickets available online. Use promo code DISCO to save 10% on your tickets!
View Tickets"
490,https://images.discotech.me/events/37199179/c1ac1bb5-2554-45b1-be79-b78ccdd52cd4.jpeg?auto=format%2Ccompress,Azilo Ultra Pool Featuring Natty Rico,Azilo Ultra Pool,Las Vegas,"Saturday, August 20, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $100.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $300.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $400.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybeds
4 GUESTS | $500.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $1,000.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $1,200.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
